KOJIN ID,Formula,DFT enthalpy,Nzpe energy
087CID6341, C2H7N1O0F0,-12.97995972,-64.92211625
088CID10038, C2H2N0O1F0,-11.44729534,-30.15823401
089CID6354, C2H4N0O1F0,-12.90736192,-45.23395544
090CID177, C2H4N0O1F0,-41.31659019,-73.00563396
091CID7860, C2H2N0O2F0,-50.90709662,-72.33054276
092CID702, C2H6N0O1F0,-53.6610501,-98.61748024
093CID8254, C2H6N0O1F0,-47.64924246,-92.60190748
094CID7855, C3H3N1O0F0,44.72690701,15.09036123
095CID180, C3H6N0O1F0,-55.29149128,-103.0099669
096CID176, C2H4N0O2F0,-100.0335808,-134.9183135
097CID3776, C3H8N0O1F0,-64.23266356,-124.923596
098CID10903, C3H8N0O1F0,-57.36831529,-118.3686104
099CID1146, C3H9N1O0F0,-14.18543188,-81.61736178
100CID8029, C4H4N0O1F0,-9.164144255,-49.05988252
101CID8027, C4H5N1O0F0,25.47136525,-21.22184595
102CID1049, C5H5N1O0F0,25.61843569,-24.93119819
103CID783, C0H2N0O0F0,-0.336299599,-6.602561649
19BOTT14, C4H0N8O4F2,103.981186,55.48144571
07PIC18A, C3H1N4O4F1,38.32955949,0.679932164
20SRI02, C12H10N8O11F2,55.63243707,-98.03225116
01KURT08MO, C4H4N8O10F4,-30.58773829,-120.8920223
18SRI1187, C6H6N10O8F2,-30.46189457,-138.1194044
12CUVXUM, C5H4N7O14F1,-77.05186751,-169.9863974
06FNETAM01, C4H4N6O10F2,-114.7468961,-196.2413797
21HAAF08, C7H3N4O6F3,-158.1441809,-233.5125464
03CUVFAA, C5H4N5O10F3,-189.1610187,-274.0528049
17CELFOO, C5H2N4O11F2,-227.3955608,-297.4204381
08CELFII, C6H4N4O12F2,-266.2819833,-354.069885
13VAYVIA, C10H8N10O18F4,-316.3085955,-479.2784755
