KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0237, C8H6N0O6F0, -115.279106, -193.237435
0238, C7H5N1O5F0, -53.221710, -122.042207
0239, C7H4N2O7F0, -54.337249, -124.019003
0240, C9H6N0O9F0, -179.996971, -268.016512
0241, C7H6N8O17F0, -204.701453, -326.057609
0242, C9H10N10O20F0, -180.840867, -346.597288
0243, C9H8N8O22F0, -243.085200, -395.011986
0244, C5H8N6O10F0, -82.402886, -188.162189
0245, C5H7N7O12F0, -54.102661, -159.926914
0246, C6H8N12O6F0, 94.798763, -23.369483
0247, C6H4N12O10F0, 124.928248, 23.950142
0248, C8H6N10O10F0, 91.078495, -24.681107
0249, C8H6N10O10F0, 81.927525, -33.396587
0250, C8H8N12O10F0, 87.376291, -46.677871
0251, C8H6N10O10F0, 99.270004, -16.148861
0252, C8H6N10O10F0, 104.467039, -11.201576
0253, C6H0N10O14F0, 82.849369, 6.376476
0254, C5H5N7O14F0, -83.521754, -181.065631
0255, C8H6N8O8F0, 63.599317, -41.739475
0256, C6H4N12O8F0, 147.624320, 51.871680
0257, C2H0N14O0F0, 345.068078, 303.677952
0258, C8H12N6O16F0, -107.491070, -262.829006
0259, C2H4N4O8F0, -32.421609, -91.751944
0260, C4H8N4O8F0, -41.809684, -133.875339
0261, C6H10N6O14F0, -79.339641, -209.884405
0262, C6H2N6O6F0, 118.379637, 56.706512
0263, C4H4N4O4F0, 67.064065, 10.877815
0264, C5H11N1O3F0, -51.020150, -144.653795
0265, C5H10N2O6F0, -68.032228, -165.255952
0266, C5H9N3O9F0, -79.899983, -180.584519
0267, C7H12N2O6F0, -62.513071, -180.560776
0268, C8H14N2O6F0, -70.135067, -204.692877
0269, C2H2N6O4F0, 55.987902, 12.149668
0270, C3H4N6O4F0, 52.862638, -7.018204
0271, C1H3N5O1F0, 74.528742, 38.392407
0272, C2H2N10O2F0, 223.762726, 176.014914
0273, C2H4N10O2F0, 184.942361, 123.184819
0274, C4H2N8O4F0, 101.989916, 45.141208
0275, C4H4N10O4F0, 109.734112, 34.795414
0276, C4H2N12O0F0, 236.758676, 178.745311
0277, C6H4N10O8F0, 81.842280, -8.824200
0278, C4H4N8O4F0, 55.227791, -13.463228
0279, C3H4N8O0F0, 118.613920, 61.884623
0280, C3H3N9O2F0, 138.961088, 81.851834
0281, C3H2N8O2F0, 122.976175, 74.477679
0282, C3H2N10O0F0, 194.910626, 145.917025
0283, C2H4N8O2F0, 157.146609, 100.965938
0284, C4H8N12O6F0, 184.168965, 75.327517
0285, C8H16N12O2F0, 149.373114, -15.235404
0286, C14H24N12O4F0, 32.258087, -207.973238
0287, C1H1N5O2F0, 81.340007, 55.034405
0288, C2H3N5O2F0, 79.730806, 37.658071
0289, C2H3N5O2F0, 75.106061, 32.863898
0290, C2H3N9O0F0, 171.031047, 123.190051
0291, C4H7N9O0F0, 149.134197, 67.725177
0292, C5H9N9O0F0, 148.388450, 50.891638
0293, C8H4N16O6F0, 304.891826, 198.064579
0294, C6H3N11O4F0, 210.456472, 133.960050
0295, C14H4N26O8F0, 560.187679, 400.976910
0296, C5H5N7O2F0, 80.088139, 7.471986
0297, C5H3N7O4F0, 87.829532, 23.573447
0298, C5H2N8O4F0, 158.997749, 99.883984
0299, C7H0N14O17F0, 127.712671, 30.218724
0300, C3H1N9O10F0, 99.367886, 38.510949
0301, C3H2N8O8F0, 83.334218, 22.519639
0302, C5H5N9O4F0, 68.763385, -13.588965
0303, C3H2N8O3F0, 141.458371, 91.949802
0304, C3H4N8O1F0, 132.074786, 74.118297
0305, C3H4N8O1F0, 132.074786, 74.118297
0306, C6H2N14O2F0, 325.585394, 252.260912
0307, C6H0N8O7F0, 143.857645, 87.099150
0308, C8H0N10O8F0, 171.325070, 99.568996
0309, C4H2N6O4F0, 73.196423, 22.776117
0310, C6H2N12O4F0, 218.782122, 146.217554
0311, C6H2N12O4F0, 217.869096, 144.890371
0312, C4H2N10O3F0, 194.619162, 137.129357
0313, C3H3N5O4F0, 34.191984, -16.839019
0314, C3H0N6O4F0, 123.798428, 90.343171
0315, C9H4N14O8F0, 219.667201, 107.934964
0316, C8H12N4O12F0, -83.534241, -223.928711
0317, C8H12N4O12F0, -86.002235, -226.317640
0318, C8H12N4O12F0, -83.658488, -224.256271
0319, C8H12N4O12F0, -80.200283, -220.875250
0320, C8H12N4O12F0, -83.600757, -223.789404
0321, C8H12N4O12F0, -84.279095, -224.147712
0322, C7H8N2O6F0, -91.281009, -184.033273
0323, C5H5N3O7F0, -26.746875, -98.101518
0324, C10H8N6O14F0, -52.874282, -185.532795
0325, C8H6N4O8F0, -6.917500, -100.479434
0326, C10H6N6O10F0, 45.237562, -64.954513
0327, C6H4N6O8F0, 3.341032, -75.928861
0328, C3H3N3O3F0, -33.039762, -76.164168
0329, C5H7N3O3F0, -44.635415, -119.919088
0330, C6H6N8O4F0, 62.739918, -26.925056
0331, C10H4N14O8F0, 222.485825, 107.050277
0332, C4H2N8O4F0, 109.862650, 53.925086
0333, C3H5N9O0F0, 152.366766, 86.943251
0334, C3H4N10O2F0, 167.403321, 101.347590
0335, C5H4N8O4F0, 92.300902, 19.986894
0336, C6H8N8O2F0, 113.733414, 16.605082
0337, C6H7N9O4F0, 121.499018, 23.423459
0338, C6H8N10O4F0, 117.361584, 10.121176
0339, C6H6N10O6F0, 131.580758, 32.584956
0340, C6H6N12O4F0, 198.545962, 98.887510
0341, C6H6N14O2F0, 265.693143, 165.395259
0342, C5H7N9O2F0, 122.332181, 32.320690
0343, C5H8N10O2F0, 118.605766, 19.372322
0344, C4H6N10O2F0, 157.115663, 74.661525
0345, C5H6N10O4F0, 131.793314, 40.918683
0346, C5H6N12O6F0, 144.574338, 43.591396
0347, C6H8N10O4F0, 85.935908, -22.048098
0348, C6H6N12O8F0, 115.331937, 5.754682
0349, C6H4N8O6F0, 139.500453, 60.185379
0350, C6H0N8O6F0, 233.652841, 180.604592
0351, C6H0N8O10F0, 162.012601, 99.703807
0352, C7H8N12O8F0, 209.148106, 86.106050
0353, C3H4N6O4F0, 99.894475, 41.977736
0354, C9H4N12O8F0, 180.406850, 74.142925
0355, C7H10N14O6F0, 216.186035, 77.424913
0356, C10H6N12O8F0, 176.430056, 53.713757
0357, C8H12N14O6F0, 210.048099, 55.123885
0358, C3H3N9O2F0, 137.223515, 80.577989
0359, C5H2N8O6F0, 105.519198, 40.830444
0360, C4H2N8O4F0, 110.556676, 54.782264
0361, C4H3N9O4F0, 104.047884, 38.228227
0362, C4H3N9O4F0, 131.759331, 66.708373
0363, C4H3N9O4F0, 129.129439, 63.534430
0364, C6H0N10O4F0, 207.456102, 152.574270
0365, C6H0N10O4F0, 249.094494, 194.698983
0366, C8H9N7O4F0, 72.374429, -40.388501
0367, C6H8N8O1F0, 149.138596, 55.065391
0368, C6H8N10O4F0, 110.155266, 2.799395
0369, C6H6N10O6F0, 128.302648, 29.267313
0372, C7H6N10O8F0, 85.754536, -21.460955
0373, C7H4N12O12F0, 115.268536, 7.943856
0374, C4H1N9O12F0, 78.094856, 9.576713
0375, C3H3N9O1F0, 162.711536, 108.118378
0376, C3H4N10O0F0, 197.130009, 135.506572
0377, C7H2N6O4F0, 132.269718, 70.893851
0378, C7H1N7O6F0, 158.377424, 96.703175
0379, C7H2N6O9F0, -11.235886, -84.576649
0380, C3H3N5O4F0, 22.062852, -28.724677
0381, C3H4N6O4F0, 47.953632, -12.185745
0382, C2H4N6O2F0, 84.037769, 32.293783
0383, C2H4N6O2F0, 78.168045, 26.112187
0384, C2H4N6O2F0, 78.498115, 26.736559
0385, C4H4N6O2F0, 54.757249, -4.059520
0386, C4H3N7O4F0, 102.539132, 43.476064
0387, C10H18N0O8F0, -120.040076, -282.507029
0388, C9H16N0O8F0, -113.570187, -260.576859
0389, C8H14N0O8F0, -107.902255, -239.050177
0390, C8H10N0O8F0, -64.500325, -170.711115
0391, C6H12N0O8F0, -113.604016, -224.723641
0392, C3H6N6O1F0, 75.836421, 9.973553
0393, C4H1N5O4F0, 81.390706, 40.138387
0394, C3H7N7O1F0, 104.779406, 29.450484
0395, C4H2N6O3F0, 106.696486, 58.516172
0396, C9H4N12O8F0, 180.406850, 74.142925
0397, C7H10N14O6F0, 198.241774, 59.493202
0398, C7H4N16O6F0, 295.389599, 190.053064
0399, C10H6N12O8F0, 176.430056, 53.713757
0400, C8H12N14O6F0, 206.787559, 52.073561
0401, C8H6N16O6F0, 290.302113, 168.530774
0402, C2H2N8O2F0, 125.959503, 82.227947
0403, C3H1N5O7F0, 55.077977, 10.784519
0404, C24H9N15O12F0, 251.631687, 40.233006
0405, C6H3N9O0F0, 182.523286, 117.756225
0406, C6H0N12O6F0, 252.420833, 186.569747
0407, C6H1N11O4F0, 227.199797, 161.313259
0408, C4H4N6O6F0, 55.497719, -12.415187
0409, C4H5N7O6F0, 81.559809, 4.704817
0410, C3H4N6O4F0, 61.050382, 1.035251
0411, C4H5N7O4F0, 55.219779, -17.788385
0412, C4H4N8O6F0, 71.355104, -2.443409
0413, C4H3N7O4F0, 119.850865, 60.655392
0414, C4H3N5O3F0, 57.099536, 6.217914
0415, C4H4N6O3F0, 113.814837, 53.294596
0416, C4H5N5O4F0, 31.347216, -35.678078
0417, C4H3N5O6F0, 48.251503, -10.453256
0418, C3H4N8O6F0, 82.464054, 13.411771
0419, C4H6N8O6F0, 77.448104, -7.588429
0420, C4H6N8O7F0, 84.091706, -2.707912
0421, C5H8N8O7F0, 33.135786, -70.779483
0422, C8H10N16O12F0, 154.222380, -5.965577
0423, C8H10N16O14F0, 173.962893, 10.507298
0424, C3H3N5O4F0, 59.714050, 8.656691
0425, C3H3N5O4F0, 55.685439, 4.731619
0426, C3H4N4O2F0, 52.701458, 2.685452
0427, C3H3N7O2F0, 129.283418, 77.746014
0428, C6H6N8O4F0, 112.758701, 22.978891
0429, C5H4N8O10F0, 66.934159, -18.522989
