KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0235, C8H7N9O8F0, 112.07705843, -2.26782446
0236, C5H7N7O6F0, 50.17426574, -43.21091051
0237, C8H6N0O6F0, -120.417455814, -198.375785021
0238, C7H5N1O5F0, -53.411885140, -122.232381410
0239, C7H4N2O7F0, -51.992475462, -121.674229040
0240, C9H6N0O9F0, -187.93016544, -275.94970736
0241, C7H6N8O17F0, -200.09503999, -321.45119559
0242, C9H10N10O20F0, -172.92056461, -338.67698577
0243, C9H8N8O22F0, -238.55955695, -390.48634287
0244, C5H8N6O10F0, -80.29586980, -186.05517376
0245, C5H7N7O12F0, -49.08892190, -154.91317409
0246, C6H8N12O6F0, 98.51971693, -19.64853005
0247, C6H4N12O10F0, 136.83190883, 35.85380319
0248, C8H6N10O10F0, 100.59696928, -15.16263428
0249, C8H6N10O10F0, 90.19237902, -25.13173338
0250, C8H8N12O10F0, 98.87801156, -35.17615095
0251, C8H6N10O10F0, 109.87108288, -5.54778312
0252, C8H6N10O10F0, 115.75001279, .08139753
0253, C6H0N10O14F0, 103.08059451, 26.60770149
0254, C5H5N7O14F0, -72.70186917, -170.24574612
0255, C8H6N8O8F0, 74.47802703, -30.86076621
0256, C6H4N12O8F0, 159.46499127, 63.71235109
0257, C2H0N14O0F0, 358.029844465, 316.639717688
0258, C8H12N6O16F0, -103.48076811, -258.81870403
0259, C2H4N4O8F0, -30.017221583, -89.347557078
0260, C4H8N4O8F0, -41.272708128, -133.338362807
0261, C6H10N6O14F0, -78.75286691, -209.29763084
0262, C6H2N6O6F0, 130.43520789, 68.76208214
0263, C4H4N4O4F0, 71.748100484, 15.561850397
0264, C5H11N1O3F0, -52.210076123, -145.843720424
0265, C5H10N2O6F0, -68.964636232, -166.188360100
0266, C5H9N3O9F0, -80.03878511, -180.72332167
0267, C7H12N2O6F0, -63.024145376, -181.071850052
0268, C8H14N2O6F0, -71.915998022, -206.473807463
0269, C2H2N6O4F0, 60.968407840, 17.130174056
0270, C3H4N6O4F0, 57.069025112, -2.811818176
0271, C1H3N5O1F0, 74.709886247, 38.573550755
0272, C2H2N10O2F0, 225.455135680, 177.707323494
0273, C2H4N10O2F0, 183.186198748, 121.428656859
0274, C4H2N8O4F0, 108.990812099, 52.142104308
0275, C4H4N10O4F0, 114.08492054, 39.14622216
0276, C4H2N12O0F0, 245.109808833, 187.096443949
